old_id	new_id	new_id.scientific_name
NCBI:txid136212	NCBI:txid136216	Curcuma kwangsiensis
NCBI:txid136227	NCBI:txid1829	Rhodococcus rhodochrous
NCBI:txid136228	NCBI:txid1829	Rhodococcus rhodochrous
NCBI:txid136268	NCBI:txid1463979	Ampullariella violaceochromogenes
NCBI:txid136269	NCBI:txid76756	Actinoplanes capillaceus
NCBI:txid136270	NCBI:txid76756	Actinoplanes capillaceus
NCBI:txid136299	NCBI:txid81363	Aulopus
NCBI:txid136309	NCBI:txid29316	Schaalia hyovaginalis
NCBI:txid13631	NCBI:txid7374	Lucilia
NCBI:txid136348	NCBI:txid33389	Drepanosiphinae
NCBI:txid136353	NCBI:txid1425389	Drepanosiphum oregonense
NCBI:txid13638	NCBI:txid58046	Platycladus orientalis
NCBI:txid136413	NCBI:txid2608779	Dendrostoma leiphaemia
NCBI:txid136447	NCBI:txid54315	Bovine viral diarrhea virus 2
NCBI:txid136475	NCBI:txid1166577	Influenza A virus (A/shorebird/Delaware Bay/122/1997(H2N1))
NCBI:txid136485	NCBI:txid286262	Influenza A virus (A/ruddy turnstone/Delaware/259/1998(H9N9))
NCBI:txid136487	NCBI:txid1068961	Influenza A virus (A/swine/Texas/4199-2/1998(H3N2))
NCBI:txid1364913	NCBI:txid2716173	Alaudala raytal
NCBI:txid1364939	NCBI:txid1126234	Salinirubrum litoreum
NCBI:txid1364941	NCBI:txid1126234	Salinirubrum litoreum
NCBI:txid1364946	NCBI:txid2071873	Halomarina rubra
NCBI:txid136495	NCBI:txid136601	Crepidula cf. perforans
NCBI:txid1364957	NCBI:txid1126237	Halobellus rarus
NCBI:txid1364972	NCBI:txid1126240	Halorubrum rubrum
NCBI:txid1365014	NCBI:txid1358743	Coprinellus silvaticus
NCBI:txid1365031	NCBI:txid2650711	Coprinopsis cineraria
NCBI:txid1365039	NCBI:txid1967161	Cystoagaricus hirtosquamulosus
NCBI:txid1365044	NCBI:txid2831879	Candolleomyces luteopallidus
NCBI:txid1365179	NCBI:txid1446467	Hymenobacter swuensis
NCBI:txid1365205	NCBI:txid762184	Gymnocalycium saglionis
NCBI:txid1365206	NCBI:txid1891756	Delphinus delphis polyomavirus 1
NCBI:txid1365207	NCBI:txid762188	Gymnocalycium saglionis subsp. tilcarense
NCBI:txid136522	NCBI:txid136540	Nitrosospira sp. 24C
NCBI:txid1365438	NCBI:txid390823	Perumytilus purpuratus
NCBI:txid1365447	NCBI:txid5467	Colletotrichum truncatum
NCBI:txid1365448	NCBI:txid5467	Colletotrichum truncatum
NCBI:txid1365491	NCBI:txid1365926	Discostella nipponica
NCBI:txid13655	NCBI:txid13687	Sphingomonas
NCBI:txid1365509	NCBI:txid2045208	Massilia violaceinigra
NCBI:txid1365526	NCBI:txid858812	Pseudocercospora pini-densiflorae
NCBI:txid1365658	NCBI:txid1365657	Campylobacter jejuni Cj1
NCBI:txid1365673	NCBI:txid390919	Halomonas olivaria
NCBI:txid1365902	NCBI:txid1471289	Unguicularia unguiculata
NCBI:txid1365958	NCBI:txid1167629	Bifidobacterium animalis subsp. lactis ATCC 27673
NCBI:txid136600	NCBI:txid155195	Cryptococcus sp. CBS 7712
NCBI:txid1366063	NCBI:txid1366059	Lensia cossack
NCBI:txid136621	NCBI:txid102134	Desulfallas gibsoniae
NCBI:txid1366215	NCBI:txid2589305	Eviota hinanoae
NCBI:txid136622	NCBI:txid853	Faecalibacterium prausnitzii
NCBI:txid1366226	NCBI:txid1090894	Glossogobius cf. celebius USNM 402722
NCBI:txid1366227	NCBI:txid1046121	Gobioides broussonnetii
NCBI:txid1366229	NCBI:txid622413	Istigobius rigilius
NCBI:txid136623	NCBI:txid360807	Roseburia inulinivorans
NCBI:txid1366234	NCBI:txid150325	Redigobius bikolanus
NCBI:txid1366243	NCBI:txid465918	Influenza A virus (A/blue-winged teal/LA/B228/1986(H1N1))
NCBI:txid1366257	NCBI:txid1283495	Influenza A virus (A/shorebird/Delaware Bay/170/2009(H1N1))
NCBI:txid1366259	NCBI:txid1283496	Influenza A virus (A/shorebird/Delaware Bay/300/2009(H1N1))
NCBI:txid1366261	NCBI:txid1283497	Influenza A virus (A/shorebird/Delaware Bay/324/2009(H1N1))
NCBI:txid1366278	NCBI:txid166730	Amblygobius
NCBI:txid1366312	NCBI:txid1366329	Lepidochitona aleutica
NCBI:txid1366399	NCBI:txid1366396	Euzophera pinguis
NCBI:txid1366413	NCBI:txid39518	Beaucarnea purpusii
NCBI:txid136643	NCBI:txid66429	Streptomyces roseoverticillatus
NCBI:txid1366475	NCBI:txid1934393	Ovatospora brasiliensis
NCBI:txid1366657	NCBI:txid1366656	Nitrincola alkalisediminis
NCBI:txid1366972	NCBI:txid763664	Phyllolepidum rupestre
NCBI:txid1366973	NCBI:txid457821	Stevenia canescens
NCBI:txid1367069	NCBI:txid1447764	Jullienia rolfbrandti
NCBI:txid1367078	NCBI:txid1447766	Hubendickia conica
NCBI:txid1367082	NCBI:txid1447761	Erhaia sp. SWA-2013
NCBI:txid1367083	NCBI:txid201701	Archoplites interruptus
NCBI:txid1367084	NCBI:txid1312387	Arcos sp. KU 149
NCBI:txid1367087	NCBI:txid274736	Bembras japonica
NCBI:txid1367091	NCBI:txid473310	Diaphus rafinesquii
NCBI:txid13671	NCBI:txid13257	Saruma
NCBI:txid1367100	NCBI:txid1643417	Iso sp. KU IT 803
NCBI:txid1367101	NCBI:txid466148	Johnrandallia nigrirostris
NCBI:txid1367109	NCBI:txid283028	Pholis ornata
NCBI:txid1367110	NCBI:txid75032	Platax orbicularis
NCBI:txid1367112	NCBI:txid461520	Poblana ferdebueni
NCBI:txid1367114	NCBI:txid342441	Heteropriacanthus cruentatus
NCBI:txid1367121	NCBI:txid52273	Scorpaenichthys marmoratus
NCBI:txid1367123	NCBI:txid39110	Sphoeroides nephelus
NCBI:txid1367125	NCBI:txid753649	Zebrasoma rostratum
NCBI:txid13672	NCBI:txid13258	Saruma henryi
NCBI:txid1367205	NCBI:txid58094	Choristoneura rosaceana nucleopolyhedrovirus
NCBI:txid1367220	NCBI:txid215387	Synchiropus
NCBI:txid1367229	NCBI:txid356265	Calluella guttulata
NCBI:txid1367243	NCBI:txid980579	Metaphrynella pollicaris
NCBI:txid1367252	NCBI:txid1778934	Rubeotermes jheringi
NCBI:txid1367253	NCBI:txid1778932	Patawatermes nigripunctatus
NCBI:txid1367285	NCBI:txid481691	Acheilognathus tabira nakamurae
NCBI:txid1367374	NCBI:txid1274358	Oceanobacillus luteolus
NCBI:txid1367434	NCBI:txid391262	Australoplana sp. MR-2006
NCBI:txid1367503	NCBI:txid1367504	Streptomyces graminisoli
NCBI:txid1367505	NCBI:txid1367504	Streptomyces graminisoli
NCBI:txid1367547	NCBI:txid137748	Bankera fuligineoalba
NCBI:txid1367548	NCBI:txid1086386	Phellodon sp. 1 RB-2011
NCBI:txid1367585	NCBI:txid1086388	Hydnellum sp. 2 RB-2011
NCBI:txid1367853	NCBI:txid1367852	Izhakiella capsodis
NCBI:txid1367855	NCBI:txid1367852	Izhakiella capsodis
NCBI:txid136795	NCBI:txid2563701	Phycodrys isabellae
NCBI:txid1367974	NCBI:txid1535295	fungal sp. GM 19-17
NCBI:txid13680	NCBI:txid99344	Scomberomorus maculatus
NCBI:txid1368082	NCBI:txid1188068	Funa laterculoides
NCBI:txid1368091	NCBI:txid378752	Achaea janata
NCBI:txid136813	NCBI:txid1482997	Carasobarbus fritschii
NCBI:txid136818	NCBI:txid1911125	Enteromius paludinosus
NCBI:txid1368234	NCBI:txid1384236	Tethya sp. AR-2012a
NCBI:txid1368235	NCBI:txid1384237	Tethya sp. AR-2012b
NCBI:txid136828	NCBI:txid467340	Labeobarbus
NCBI:txid1368396	NCBI:txid1659896	Tropicoporus pseudolinteus
NCBI:txid1368527	NCBI:txid1585256	Sargassum giganteum
NCBI:txid1368619	NCBI:txid1017371	Mulloidichthys pfluegeri
NCBI:txid1368629	NCBI:txid1368630	Eudistoma sluiteri
NCBI:txid136866	NCBI:txid120214	Mylochromis
NCBI:txid136869	NCBI:txid2498799	Hyperolius marginatus
NCBI:txid136870	NCBI:txid476017	Hyperolius marmoratus
NCBI:txid136871	NCBI:txid2498799	Hyperolius marginatus
NCBI:txid136872	NCBI:txid136880	Hyperolius swynnertoni
NCBI:txid136873	NCBI:txid643488	Hyperolius glandicolor
NCBI:txid136874	NCBI:txid643488	Hyperolius glandicolor
NCBI:txid136875	NCBI:txid643488	Hyperolius glandicolor
NCBI:txid136876	NCBI:txid2498799	Hyperolius marginatus
NCBI:txid136877	NCBI:txid476017	Hyperolius marmoratus
NCBI:txid136879	NCBI:txid2794196	Hyperolius rhodesianus
NCBI:txid136881	NCBI:txid476017	Hyperolius marmoratus
NCBI:txid1368905	NCBI:txid2319876	Archaereta
NCBI:txid1369042	NCBI:txid688931	Cochylis
NCBI:txid136921	NCBI:txid58454	Atractocarpus fitzalanii
NCBI:txid136928	NCBI:txid28550	Schwanniomyces etchellsii
NCBI:txid1369337	NCBI:txid581579	Loranthacydia
NCBI:txid1369447	NCBI:txid124402	Candalides
NCBI:txid136973	NCBI:txid2771528	Microspingus erythrophrys
NCBI:txid1369790	NCBI:txid2810232	Erina
NCBI:txid1369800	NCBI:txid1407649	Pseudomonas aeruginosa RB
NCBI:txid136984	NCBI:txid137364	Fukomys cf. bocagei
NCBI:txid136989	NCBI:txid431637	Leptasterias sp. LACM 1997-195.001
NCBI:txid136995	NCBI:txid136990	Dendrobium hybrid cultivar
NCBI:txid1370027	NCBI:txid1774708	Spathaspora girioi
NCBI:txid1370028	NCBI:txid1852163	Spathaspora gorwiae
NCBI:txid1370060	NCBI:txid139926	Carya sinensis
NCBI:txid1370068	NCBI:txid2654009	Erysimum bastetanum
NCBI:txid1370135	NCBI:txid1774708	Spathaspora girioi
NCBI:txid1370136	NCBI:txid1852163	Spathaspora gorwiae
NCBI:txid1370139	NCBI:txid2025779	Sugiyamaella bahiana
NCBI:txid13703	NCBI:txid55372	Symplocos
NCBI:txid137039	NCBI:txid1913189	Enteromius trimaculatus
NCBI:txid13704	NCBI:txid55373	Symplocos paniculata
NCBI:txid137041	NCBI:txid136160	Alkalihalobacillus okuhidensis
NCBI:txid137043	NCBI:txid28588	Zeugodacus cucurbitae
NCBI:txid137063	NCBI:txid381606	Barbonymus gonionotus
NCBI:txid137064	NCBI:txid1906136	Barbonymus schwanefeldii
NCBI:txid137065	NCBI:txid117934	Moxostoma
NCBI:txid137066	NCBI:txid418132	Moxostoma congestum
NCBI:txid137085	NCBI:txid1482998	Carasobarbus harterti
NCBI:txid13709	NCBI:txid3402	Magnolia
NCBI:txid13710	NCBI:txid152188	Magnolia ovata
NCBI:txid13713	NCBI:txid64680	Tamias sibiricus
NCBI:txid1371310	NCBI:txid1454769	Argina astrea
NCBI:txid137138	NCBI:txid467347	Carasobarbus
NCBI:txid137139	NCBI:txid762055	Carasobarbus kosswigi
NCBI:txid1371713	NCBI:txid2810239	Eirmocides absimilis
NCBI:txid1371714	NCBI:txid2810233	Erina acasta
NCBI:txid1371715	NCBI:txid2810219	Eirmocides consimilis
NCBI:txid1371716	NCBI:txid2810231	Cyprotides cyprotus
NCBI:txid1371717	NCBI:txid2810235	Erina erinus
NCBI:txid1371719	NCBI:txid2810221	Eirmocides helenita
NCBI:txid1371720	NCBI:txid2810224	Eirmocides margarita
NCBI:txid137209	NCBI:txid65379	Arremon torquatus
NCBI:txid1372142	NCBI:txid1555626	Clytoscopa iorrhoda
NCBI:txid137254	NCBI:txid187128	Ocyphaps lophotes
NCBI:txid137302	NCBI:txid3897	Styphnolobium japonicum
NCBI:txid137345	NCBI:txid459663	Sphaerospermopsis aphanizomenoides
NCBI:txid137425	NCBI:txid1118744	Megascops watsonii
NCBI:txid137426	NCBI:txid91525	Sorghum arundinaceum
NCBI:txid137447	NCBI:txid137451	Marcetella maderensis
NCBI:txid137448	NCBI:txid137452	Marcetella moquiniana
NCBI:txid137453	NCBI:txid57937	Sanguisorba
NCBI:txid137485	NCBI:txid92597	Melanostoma
NCBI:txid137487	NCBI:txid110161	Calonectria spathiphylli
NCBI:txid1375163	NCBI:txid753340	Harmaclona entripta
NCBI:txid1375225	NCBI:txid1557731	Mixocera latilineata
NCBI:txid137527	NCBI:txid1979465	Neocamarosporium betae
NCBI:txid137550	NCBI:txid37772	Haliotis tuberculata lamellosa
NCBI:txid137554	NCBI:txid283615	Haliotis diversicolor supertexta
NCBI:txid137618	NCBI:txid208471	Trichiida
NCBI:txid137619	NCBI:txid208472	Trichiidae
NCBI:txid137657	NCBI:txid137658	Pseudomonas indica
NCBI:txid137686	NCBI:txid2833872	Koenigia mollis var. frondosa
NCBI:txid137695	NCBI:txid76036	Fallopia sachalinensis
NCBI:txid13770	NCBI:txid2161	Methanobacterium bryantii
NCBI:txid137700	NCBI:txid46788	Persicaria virginiana
NCBI:txid137705	NCBI:txid239112	Cortinarius aureifolius
NCBI:txid1377083	NCBI:txid1660696	Stenoptilia zophodactylus
NCBI:txid137731	NCBI:txid117563	Granulicatella
NCBI:txid1377366	NCBI:txid1377367	Termessa nivosa
NCBI:txid1377495	NCBI:txid93883	Tineola bisselliella
NCBI:txid137781	NCBI:txid137040	Surculiseries rugispora
NCBI:txid137782	NCBI:txid4822	Piromyces communis
NCBI:txid137784	NCBI:txid10761	Shigella virus Sf6
NCBI:txid1377848	NCBI:txid2810234	Erina delospila
NCBI:txid137787	NCBI:txid407171	Lasiopodomys brandtii
NCBI:txid1377906	NCBI:txid202805	Graphium macleayanum
NCBI:txid137797	NCBI:txid2586937	Heteroblemma serpens
NCBI:txid13780	NCBI:txid55564	Chara vulgaris
NCBI:txid1378071	NCBI:txid712710	Tannerella sp. oral taxon HOT-286
NCBI:txid1378079	NCBI:txid1370107	Escherichia coli O6:H16:CFA/II str. B2C
NCBI:txid1378253	NCBI:txid1198107	Phorbas plumosus
NCBI:txid1378293	NCBI:txid628665	Tetramorium feroxoide
NCBI:txid1378300	NCBI:txid1378299	Photobacterium piscicola
NCBI:txid1378301	NCBI:txid1378299	Photobacterium piscicola
NCBI:txid1378302	NCBI:txid1378299	Photobacterium piscicola
NCBI:txid1378303	NCBI:txid1378299	Photobacterium piscicola
NCBI:txid1378304	NCBI:txid1378299	Photobacterium piscicola
NCBI:txid1378305	NCBI:txid1378299	Photobacterium piscicola
NCBI:txid1378306	NCBI:txid1378299	Photobacterium piscicola
NCBI:txid1378311	NCBI:txid1469244	Acacia aff. anasilla JM3529
NCBI:txid1378312	NCBI:txid1469195	Acacia aff. cowleana JM3738
NCBI:txid1378313	NCBI:txid1469197	Acacia aff. gracillima JM3546
NCBI:txid1378315	NCBI:txid1469199	Acacia aff. lentiginea JM3525
NCBI:txid1378316	NCBI:txid1469200	Acacia aff. shirleyi JM3748
NCBI:txid1378317	NCBI:txid1469201	Acacia aff. thomsonii JM3528
NCBI:txid1378318	NCBI:txid1469202	Acacia aff. torulosa JM3728
NCBI:txid1378319	NCBI:txid1469203	Acacia aff. translucens JM3534
NCBI:txid1378337	NCBI:txid1174891	Acacia sericophylla
NCBI:txid1378450	NCBI:txid2759737	Pteroeides griseum
NCBI:txid1378532	NCBI:txid272126	Nodularia harveyana CCAP 1452/1
NCBI:txid1378533	NCBI:txid942545	Nodularia harveyana SAG 44.85
NCBI:txid1378545	NCBI:txid942545	Nodularia harveyana SAG 44.85
NCBI:txid1378549	NCBI:txid1378559	Nodularia sp. Saline2
NCBI:txid1378550	NCBI:txid1378560	Nodularia sp. Saline3
NCBI:txid1378555	NCBI:txid88830	Nodularia sphaerocarpa PCC 7804
NCBI:txid137870	NCBI:txid137869	Wolbachia sp. wPyr
NCBI:txid1379041	NCBI:txid1379040	Halobellus ramosii
NCBI:txid1379042	NCBI:txid1379040	Halobellus ramosii
NCBI:txid1379115	NCBI:txid1379154	Alkalibacillus almallahensis
NCBI:txid1379282	NCBI:txid1379279	Saccharomycopsis guyanensis
NCBI:txid1379420	NCBI:txid1266653	Influenza A virus (A/swine/Illinois/A01432156/2012(H1N2))
NCBI:txid1379421	NCBI:txid1366465	Lepeophtheirus chilensis
NCBI:txid1379429	NCBI:txid1366467	Lepeophtheirus frecuens
NCBI:txid1379440	NCBI:txid1366467	Lepeophtheirus frecuens
NCBI:txid1379443	NCBI:txid1366467	Lepeophtheirus frecuens
NCBI:txid1379444	NCBI:txid1366467	Lepeophtheirus frecuens
NCBI:txid1379450	NCBI:txid1365948	Labrisomus philippii
NCBI:txid1379481	NCBI:txid1379480	Circinella sp. FSU 6198
NCBI:txid1379703	NCBI:txid1332824	Acetobacter lambici
NCBI:txid1379704	NCBI:txid1332824	Acetobacter lambici
NCBI:txid1379705	NCBI:txid1332824	Acetobacter lambici
NCBI:txid1379735	NCBI:txid1379734	Gluconobacter cerevisiae
NCBI:txid1379736	NCBI:txid1379734	Gluconobacter cerevisiae
NCBI:txid1380047	NCBI:txid1380046	Caulobacter profundus
NCBI:txid1380069	NCBI:txid2290909	Cyanoboletus sinopulverulentus
NCBI:txid1380146	NCBI:txid1380148	Hemicrepidius rubriventris
NCBI:txid1380147	NCBI:txid1380148	Hemicrepidius rubriventris
NCBI:txid138018	NCBI:txid72367	Vachellia caven
NCBI:txid1380429	NCBI:txid1448860	Halobellus rufus
NCBI:txid1380431	NCBI:txid1380430	Halolamina rubra
NCBI:txid1380433	NCBI:txid1457250	Halapricum salinum
NCBI:txid1380436	NCBI:txid30120	Endria inimica
NCBI:txid1380468	NCBI:txid1476448	Pluteus exilis
NCBI:txid1380469	NCBI:txid1476448	Pluteus exilis
NCBI:txid1380550	NCBI:txid1380555	Thorius omiltemi
NCBI:txid1380554	NCBI:txid1380555	Thorius omiltemi
NCBI:txid1380595	NCBI:txid396393	Labisia pumila
NCBI:txid1380602	NCBI:txid1380772	Lactococcus garvieae TRF1
NCBI:txid1380603	NCBI:txid1123269	Sphingomonas sanxanigenens DSM 19645 = NX02
NCBI:txid138075	NCBI:txid138073	Candidatus Regiella insecticola
NCBI:txid1380764	NCBI:txid1380763	Paenibacillus darwinianus
NCBI:txid1380765	NCBI:txid1380763	Paenibacillus darwinianus
NCBI:txid1380766	NCBI:txid1380604	Mesorhizobium sp. NBIMC_P2-C4
NCBI:txid138077	NCBI:txid138072	Candidatus Hamiltonella defensa
NCBI:txid1380774	NCBI:txid93220	Pandoraea pnomenusa
NCBI:txid138079	NCBI:txid138074	Serratia symbiotica
NCBI:txid138080	NCBI:txid138073	Candidatus Regiella insecticola
NCBI:txid1380809	NCBI:txid693940	Eriogyna pyretorum pearsoni
NCBI:txid138082	NCBI:txid138073	Candidatus Regiella insecticola
NCBI:txid1380842	NCBI:txid1380851	Lutraria rhynchaena
NCBI:txid1380850	NCBI:txid1916	Streptomyces lividans
NCBI:txid1380866	NCBI:txid4072	Capsicum annuum
NCBI:txid1380928	NCBI:txid1380927	Sticta sp. RL-2013e
NCBI:txid1380975	NCBI:txid1380966	Chironomus atroviridis
NCBI:txid1381013	NCBI:txid1104215	Distichodus noboli
NCBI:txid1381014	NCBI:txid1104211	Hemigrammocharax uniocellatus
NCBI:txid1381096	NCBI:txid37637	Corynebacterium pseudodiphtheriticum
NCBI:txid138128	NCBI:txid119644	Hymenobacter aerophilus
NCBI:txid1381459	NCBI:txid1381465	Bertilia hantamensis
NCBI:txid1381560	NCBI:txid1453039	Pseudoalteromonas sp. ANT506
NCBI:txid1381589	NCBI:txid1381592	Gloioxanthomyces vitellinus
NCBI:txid1381590	NCBI:txid1380072	Paxillus orientalis
NCBI:txid1381686	NCBI:txid1955264	Pyrenopolyporus laminosus
NCBI:txid1381688	NCBI:txid326681	Hypoxylon trugodes
NCBI:txid138171	NCBI:txid138170	Acrosiphonia duriuscula
NCBI:txid1381929	NCBI:txid1540335	Yarrowia porcina
NCBI:txid1381939	NCBI:txid2744528	Deconica alpestris
NCBI:txid1381955	NCBI:txid1277351	Methanospirillum stamsii
NCBI:txid1381993	NCBI:txid1358739	Abacopteris aspera
NCBI:txid1382017	NCBI:txid100531	Dracaena angustifolia
NCBI:txid1382032	NCBI:txid1118778	Myrsine achradifolia
NCBI:txid1382034	NCBI:txid346580	Pleioluma macrocarpa
NCBI:txid1382037	NCBI:txid375232	Gossia hillii
NCBI:txid1382049	NCBI:txid83729	Neorites kevedianus
NCBI:txid1382085	NCBI:txid199875	Banksia aquilonia
NCBI:txid1382091	NCBI:txid353128	Elaeodendron melanocarpum
NCBI:txid1382092	NCBI:txid231467	Citrus garrawayi
NCBI:txid1382165	NCBI:txid241637	Exocarya sclerioides
NCBI:txid1382177	NCBI:txid289743	Pleiogynium timoriense
NCBI:txid1382178	NCBI:txid258276	Rhaphidophora australasica
NCBI:txid1382198	NCBI:txid346604	Van-royena
NCBI:txid1382199	NCBI:txid346605	Van-royena castanosperma
NCBI:txid1382209	NCBI:txid303685	Balistes capriscus
NCBI:txid1382282	NCBI:txid1183401	Agrobacterium fabacearum
NCBI:txid1382312	NCBI:txid2607008	Brianaria tuberculata
NCBI:txid1382531	NCBI:txid1118774	Garcinia sp. (Davies Creek J.G.Tracey 14745)
NCBI:txid1382543	NCBI:txid1382154	Boea kinnearii
NCBI:txid1382552	NCBI:txid1383417	Periconia pseudobyssoides
NCBI:txid138257	NCBI:txid144505	Pseudognaptodon
NCBI:txid138258	NCBI:txid144506	Pseudognaptodon sp. RDB-2000
NCBI:txid13826	NCBI:txid1521257	Ophioglossidae
NCBI:txid1382609	NCBI:txid871905	Petrocodon hancei
NCBI:txid1382670	NCBI:txid1570480	Clavaria flavostellifera
NCBI:txid1382671	NCBI:txid1570480	Clavaria flavostellifera
NCBI:txid1382673	NCBI:txid1570480	Clavaria flavostellifera
NCBI:txid1382674	NCBI:txid1570480	Clavaria flavostellifera
NCBI:txid1382677	NCBI:txid884644	Epigamia macrophtalma
NCBI:txid1382799	NCBI:txid1382801	Glycocaulis albus
NCBI:txid1382800	NCBI:txid1382802	Halodurantibacterium flavum
NCBI:txid138293	NCBI:txid53633	Sulfobacillus acidophilus
NCBI:txid138299	NCBI:txid138072	Candidatus Hamiltonella defensa
NCBI:txid1383038	NCBI:txid1661973	Pachybrachis suffrianii
NCBI:txid13831	NCBI:txid13829	Botrychium
NCBI:txid1383266	NCBI:txid76126	Coriolopsis gallica
NCBI:txid138337	NCBI:txid138336	Blastococcus saxobsidens
NCBI:txid138338	NCBI:txid138336	Blastococcus saxobsidens
NCBI:txid138339	NCBI:txid138336	Blastococcus saxobsidens
NCBI:txid138340	NCBI:txid1550242	Geodermatophilus sp. DSM 44511
NCBI:txid1383415	NCBI:txid1617811	Kudoa igami
NCBI:txid1383416	NCBI:txid1617811	Kudoa igami
NCBI:txid138342	NCBI:txid1528104	Geodermatophilus sp. DSM 44513
NCBI:txid138344	NCBI:txid138336	Blastococcus saxobsidens
NCBI:txid138345	NCBI:txid138336	Blastococcus saxobsidens
NCBI:txid1383462	NCBI:txid8127	Oreochromis mossambicus
NCBI:txid138347	NCBI:txid138336	Blastococcus saxobsidens
NCBI:txid1383472	NCBI:txid1651237	Microascus alveolaris
NCBI:txid1383473	NCBI:txid1651237	Microascus alveolaris
NCBI:txid1383474	NCBI:txid1528969	Microascus expansus
NCBI:txid1383475	NCBI:txid1528972	Microascus verrucosus
NCBI:txid1383476	NCBI:txid1528971	Microascus restrictus
NCBI:txid1383477	NCBI:txid1528968	Microascus campaniformis
NCBI:txid1383478	NCBI:txid1528970	Microascus intricatus
NCBI:txid1383479	NCBI:txid1528967	Microascus brunneosporus
NCBI:txid1383480	NCBI:txid1528973	Scopulariopsis cordiae
NCBI:txid13835	NCBI:txid39585	Selaginella apoda
NCBI:txid1383808	NCBI:txid1383812	Halocalculus aciditolerans
NCBI:txid1383809	NCBI:txid1383812	Halocalculus aciditolerans
NCBI:txid1383813	NCBI:txid1383816	Halopiger thermotolerans
NCBI:txid1383815	NCBI:txid1383816	Halopiger thermotolerans
NCBI:txid1383881	NCBI:txid2161824	Alteripontixanthobacter maritimus
NCBI:txid1384021	NCBI:txid1383090	Phyllanthus raiateensis
NCBI:txid138410	NCBI:txid89926	Cystofilobasidium macerans
NCBI:txid1384115	NCBI:txid1136490	Sphaerulina populicola P02.02b
NCBI:txid1384141	NCBI:txid2731657	Coriolopsis hainanensis
NCBI:txid1384142	NCBI:txid2731656	Coriolopsis dendriformis
NCBI:txid1384144	NCBI:txid2731659	Funalia cystidiata
NCBI:txid1384145	NCBI:txid2696505	Cellulariella acuta
NCBI:txid1384157	NCBI:txid2731664	Trametes duplexa
NCBI:txid1384158	NCBI:txid2731665	Trametes ellipsoidea
NCBI:txid1384159	NCBI:txid2731666	Trametes stipitata
NCBI:txid1384182	NCBI:txid271518	Phyllanthus meghalayensis
NCBI:txid1384433	NCBI:txid1382524	Antirhea sp. Sanderson 480
NCBI:txid1384531	NCBI:txid1250798	Melanotaenia papuae
NCBI:txid1384612	NCBI:txid1384610	Betta sp. SL-2013a
NCBI:txid1384615	NCBI:txid1384614	Betta sp. SL-2013c
NCBI:txid1384616	NCBI:txid1384610	Betta sp. SL-2013a
NCBI:txid1384617	NCBI:txid1384611	Betta sp. SL-2013b
NCBI:txid1384706	NCBI:txid362135	Euura montana
NCBI:txid1384757	NCBI:txid362118	Euura viduata
NCBI:txid1384871	NCBI:txid2033417	Euura salicispurpureae
NCBI:txid1384950	NCBI:txid362145	Euura imperfecta
NCBI:txid1384956	NCBI:txid362115	Euura pumilio
NCBI:txid1385240	NCBI:txid112303	Nematus
NCBI:txid138528	NCBI:txid45226	Heterogastridiaceae
NCBI:txid1385298	NCBI:txid2035794	Euura putoni
NCBI:txid1385329	NCBI:txid1384685	Ametastegia sp. 1 AT-2013
NCBI:txid1385352	NCBI:txid112295	Euura
NCBI:txid1385353	NCBI:txid469986	Euura anomaloptera
NCBI:txid1385415	NCBI:txid1384040	Vibrio coralliilyticus OCN008
NCBI:txid138543	NCBI:txid138556	Serrasalmus rhombeus
